STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,South Asia (IDA & IBRD),GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.327001273916495E10,4.607637986437081E10,4.9304727903060646E10,5.5539363101615005E10,6.374146650875315E10,6.797019933283183E10,5.47386916166907E10,6.015533454234896E10,6.321141656097172E10,6.9748993757947E10,7.465879126959305E10,7.944317746561737E10,8.142629828675536E10,9.756188795780795E10,1.1696362042222887E11,1.2340062913085382E11,1.179885348850732E11,1.3674343854856146E11,1.550398886625639E11,1.7392068561991565E11,2.1060829965766074E11,2.2061644555557513E11,2.2659456344869763E11,2.4370081741739923E11,2.399730944482514E11,2.636788324181494E11,2.803491203515675E11,3.1335500464512573E11,3.3407487036384827E11,3.357905746643299E11,3.6474028758794354E11,3.14469355543217E11,3.3354627742953485E11,3.270092812329459E11,3.7744285370143335E11,4.16341940329578E11,4.5850845974238776E11,4.849829312056492E11,4.9285642347540704E11,5.318257493498249E11,5.4494051456335693E11,5.625543797980199E11,5.937070097767214E11,6.94775911444331E11,8.041599153897638E11,9.244195676112717E11,1.0518848311274458E12,1.3421480920122576E12,1.3473805652194006E12,1.502961023415752E12,1.8698268221897798E12,2.045738549420961E12,2.0579582072799766E12,2.111097579998967E12,2.323062261530799E12,2.414503392484378E12,2.6793131693779634E12,3.0759554328717256E12,3.159841615195068E12,3.3184845765273286E12,3.172770463749491E12,3.71704507183311E12,3.930640287773456E12,4.21030224945865E12,4.512296631866314E12
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Panama,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.371471E8,5.990263E8,6.521209E8,7.227845E8,7.761375E8,8.524853E8,9.28833E8,1.0343764000000001E9,1.1127911E9,1.2213057E9,1.3510064E9,1.5239172E9,1.6734117E9,1.9137934E9,2.1883076E9,2.4353041E9,2.588106E9,2.7382619E9,3.2445586E9,3.7045516E9,4.6140864E9,5.2224215E9,5.7697679E9,5.9237559E9,6.1833871E9,6.5415171E9,6.7978342E9,6.8276653E9,5.9027834E9,5.9184698E9,6.433967E9,7.0746755E9,8.0423377E9,8.7825854E9,9.3652898E9,9.5738137E9,9.19750332269367E9,1.00588543861392E10,1.10195576891677E10,1.16607047770881E10,1.19664970486488E10,1.22529063406841E10,1.2800851270551401E10,1.36034560032851E10,1.5100203361784E10,1.66239067393121E10,1.86597215130123E10,2.1717433808268402E10,2.57213279552772E10,2.77912155473487E10,3.02310095329507E10,3.56877382518135E10,4.15954397209767E10,4.6949496479400795E10,5.14271048819655E10,5.57678060731781E10,5.97608587178359E10,6.43276888263137E10,6.7316471181248795E10,6.977899119255711E10,5.70598465215327E10,6.739639250623779E10,7.64793044709375E10,8.38121552443352E10,8.65239591317472E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DMA,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Dominica,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,4.58729474074074E7,5.713021555555555E7,5.501775888888889E7,7.280465333333333E7,8.21073911111111E7,8.952757666666666E7,9.866519148148146E7,1.0915707074074073E8,1.1949193296296296E8,1.351619585185185E8,1.5186875444444445E8,1.7110618407407406E8,1.8513724296296296E8,2.014296296296296E8,2.1976296296296296E8,2.3405925925925925E8,2.455259259259259E8,2.6437407407407406E8,2.745222222222222E8,2.922851851851852E8,3.029888888888889E8,3.224111111111111E8,3.317592592592592E8,3.334703703703703E8,3.774629629629629E8,3.752E8,3.733185185185185E8,3.9671111111111104E8,3.914555555555556E8,4.1667407407407403E8,4.4468518518518513E8,4.800037037037037E8,5.156185185185185E8,5.198592592592592E8,5.3208148148148143E8,5.203555555555555E8,5.453259259259259E8,5.722555555555555E8,5.831777777777778E8,6.12711111111111E8,5.633555555555555E8,6.282444444444444E8,6.442592592592592E8,5.289444444444444E8,5.62911111111111E8,6.230629629629629E8,6.59311111111111E8,6.888814814814814E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Moldova,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.592857043050568E9,3.0945658706423674E9,2.3192434359609632E9,2.371813323573428E9,1.7023142675912333E9,1.7529993704615812E9,1.6951221739130435E9,1.930081168831169E9,1.6987175046554935E9,1.1707829573744323E9,1.2884293917995076E9,1.4806735940560203E9,1.6618181684226036E9,1.980907434768264E9,2.59824955589984E9,2.9883429070309634E9,3.4082554505509E9,4.401173151937674E9,6.054824248242213E9,5.4394342717880745E9,6.974982369601547E9,8.414352020494416E9,8.70913863482921E9,9.496717875519316E9,9.402090137742302E9,7.797667196730872E9,7.980917075774796E9,9.514404016209494E9,1.1252353420879784E10,1.1736797054696486E10,1.1530746234449179E10,1.3691869264079353E10,1.4525337523727076E10,1.6711906746213291E10,1.8200340853651684E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,South Sudan,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4586253383063168E10,1.2231264525067104E10,1.4602072410950586E10,1.490730893275343E10,1.1931472169491526E10,1.842646901694915E10,1.3962212847457626E10,1.1997800760224182E10,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLE,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Sierra Leone,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.220099615470484E8,3.278341905770944E8,3.427214164909668E8,3.4854727878770655E8,3.7184746144127804E8,3.5937985624805754E8,3.754798498080601E8,3.487953030003852E8,3.298597319438928E8,4.086901634760654E8,4.344109737643895E8,4.195493047247904E8,4.653813397404038E8,5.75230724377773E8,6.485906429398886E8,6.793363435845588E8,5.948959419143811E8,6.917775839511557E8,9.607283389364305E8,1.1093749113030643E9,1.1006858449228425E9,1.1148304719178674E9,1.2953618859241917E9,9.951043053470745E8,1.0874718619892826E9,8.568904593639576E8,4.901814566244097E8,6.601063361043386E8,1.055083933074983E9,9.329744202765286E8,6.496440975661292E8,7.799819871065605E8,6.799408139483664E8,7.68867882965994E8,9.118538023656135E8,8.707402915192475E8,9.417094225029651E8,8.502327600172392E8,6.723681871147556E8,6.693866239514022E8,6.358664037760651E8,1.6814738937665458E9,1.93386391073227E9,2.1426180459312878E9,2.2373506874660583E9,2.5452753126051188E9,3.263697466735136E9,3.6329576113515205E9,4.157895298195716E9,3.953403098371066E9,4.2628059667875533E9,4.861632884679853E9,6.141666509362947E9,7.502762862726569E9,7.686138790908717E9,6.788352974783295E9,6.084297211102173E9,5.749846528480457E9,6.390514688528162E9,6.52357759429408E9,6.688307703144703E9,7.166931485494326E9,7.121125277525422E9,6.415852766738317E9,6.971127235312296E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Dominican Republic,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6.723997E8,6.541002E8,8.241E8,9.407999E8,1.0255998999999999E9,8.881E8,9.839E8,1.0348E9,1.0791E9,1.2305E9,1.4855E9,1.6665E9,1.9874E9,2.3448E9,2.9257E9,3.5992E9,3.9515E9,4.5871E9,4.7344E9,5.4988E9,6.7613E9,7.5613E9,8.2674E9,9.2206E9,1.1594E10,5.044579979232849E9,6.122128557572428E9,5.827050753259373E9,5.374299981496984E9,6.686593059936909E9,7.073675544790213E9,9.824483339945175E9,1.1605382504E10,1.30810424E10,1.4644734599477839E10,1.6637370839160841E10,1.8241622547590794E10,2.001745004130753E10,2.1672215546764217E10,2.2136579396921772E10,2.43057806286677E10,2.560182368757415E10,2.7137440786256207E10,2.1403167848144363E10,2.2322387382494026E10,3.577756068393658E10,3.787983008426267E10,4.396545850850559E10,4.809143355418596E10,4.822378147689086E10,5.38010533525005E10,5.7948261615957016E10,6.056163555563829E10,6.255541741458201E10,6.701432909955489E10,7.09667825724386E10,7.555290263570749E10,7.907027474316579E10,8.499473204934607E10,8.914613074472299E10,7.854667240682909E10,9.485071951671269E10,1.1347808713479988E11,1.2045623915373875E11,1.2428224563856845E11
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,St. Vincent and the Grenadines,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.3066634000081666E7,1.39999650000875E7,1.452496368759078E7,1.3708299062585676E7,1.4758296437592238E7,1.5108295562594427E7,1.6099959750100624E7,1.5835106032778101E7,1.535E7,1.6649999999999998E7,1.845E7,2.0051922326144516E7,2.75858048653032E7,3.016508108588167E7,3.2923702728186585E7,3.323722598806524E7,3.2792844682944816E7,4.935316185185185E7,6.084477148148148E7,7.109635962962963E7,8.234033962962963E7,1.0208653925925925E8,1.1375920333333333E8,1.2225534962962963E8,1.3502498777777776E8,1.4564170518518516E8,1.6084665666666666E8,1.755806474074074E8,2.0072671259259257E8,2.147450022222222E8,2.4036666666666666E8,2.548296296296296E8,2.779555555555555E8,2.863074074074074E8,2.89437037037037E8,3.160074074074074E8,3.314888888888889E8,3.477703703703703E8,3.736185185185185E8,3.907185185185185E8,4.27946037037037E8,4.620723333333333E8,4.877638518518518E8,5.0909088888888884E8,5.499001851851852E8,5.799489259259259E8,6.435011481481481E8,7.135966666666666E8,7.326632592592592E8,7.143002592592592E8,7.204478888888888E8,7.137963703703703E8,7.300325925925926E8,7.647812592592592E8,7.708999999999999E8,7.865555555555555E8,8.143037037037036E8,8.440407407407407E8,8.843296296296296E8,9.104814814814814E8,8.645666666666666E8,8.886777777777777E8,9.891888888888888E8,1.072237037037037E9,1.1572074074074073E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Colombia,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.0311529766390357E9,4.54044776119403E9,4.955543963368689E9,4.836166666666667E9,5.973366666666667E9,5.760761904761905E9,5.428518518518518E9,5.825170438487043E9,5.96021286912968E9,6.450175213749228E9,7.198360460198871E9,7.82038097053674E9,8.671358732684858E9,1.031576000033939E10,1.2370029583641897E10,1.3098633901867271E10,1.5341403660469809E10,1.9470960619129715E10,2.3263511958050903E10,2.794041125027322E10,3.3400735644048115E10,3.638836686903093E10,3.896803972174803E10,3.8729822781599724E10,3.825312073796712E10,3.489441135198301E10,3.494248968397124E10,3.6373307085088745E10,3.921255005042228E10,3.9540080200393814E10,4.7844090709990845E10,4.917556591106548E10,5.8418985443317154E10,6.64468048025747E10,8.170350084603638E10,9.250727938303873E10,9.716010927780867E10,1.0665950827125496E11,9.84437399411664E10,8.61861586847685E10,9.987507495102779E10,9.820064120338924E10,9.794581280288817E10,9.46449691570987E10,1.1709241666624509E11,1.4560052960580283E11,1.6179295890486447E11,2.0622954092631174E11,2.4250415047293127E11,2.3246866310959467E11,2.8649853409496326E11,3.34966134804887E11,3.706911430180392E11,3.8209369707768494E11,3.812408644224066E11,2.934923701931661E11,2.8272010028622815E11,3.118668751568792E11,3.3419821809827594E11,3.2303170119283997E11,2.703483425414654E11,3.1852463322539514E11,3.456324928514475E11,3.662918361379164E11,4.188181548792711E11
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,East Asia & Pacific (IDA & IBRD),GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.080322239288603E10,7.117442444688652E10,6.492259930925474E10,7.021644353495715E10,8.110116948097052E10,9.449800464009741E10,1.0337706568328745E11,1.0037195031440504E11,1.0147679115607959E11,1.1410100075485732E11,1.2705229715808006E11,1.3644082973523227E11,1.553592378385824E11,1.954131499403911E11,2.214407135846238E11,2.4851952108032883E11,2.5268673915761237E11,2.912299761223101E11,2.826308377370061E11,3.272497699511682E11,3.7754980657864197E11,4.031298038031665E11,4.234079667248393E11,4.4337124669813745E11,4.8040392722894604E11,5.260324376809591E11,5.2462167624305237E11,5.184883605391017E11,5.75525093193548E11,6.221939300697623E11,6.667259120383336E11,7.239045751731967E11,8.12130263840671E11,8.914662458430033E11,1.0732791716908899E12,1.3242371195073503E12,1.5213715280980876E12,1.5749680304497996E12,1.439654527490284E12,1.585945646801908E12,1.7466003041680308E12,1.8607760951290757E12,2.0614542461878718E12,2.3351450568101685E12,2.7091573410144473E12,3.136374977327233E12,3.778751294371622E12,4.781270693838797E12,6.054648571433548E12,6.573327283810486E12,7.998796323270313E12,9.762256276676588E12,1.0891968350841715E13,1.2032711129058182E13,1.2988712786591697E13,1.353227204346254E13,1.382715105738021E13,1.5097056837158236E13,1.6881316789674379E13,1.7481715455963402E13,1.778320721889912E13,2.1205187136185727E13,2.1537214774462566E13,2.1617676926854492E13,2.2233362919728402E13
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EUU,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,European Union,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.851515935178653E11,3.169573152842486E11,3.50242479710816E11,3.8474682859334204E11,4.2677457412945044E11,4.670126172766352E11,5.055292246284718E11,5.3818698463865045E11,5.775373495439318E11,6.444900387375481E11,7.289363545585033E11,8.239975647408566E11,9.938075763573237E11,1.2857604537499297E12,1.4555647309911843E12,1.694691860215149E12,1.7750467052204775E12,2.0110213693582478E12,2.4492295437178096E12,2.960086312677681E12,3.311398072837089E12,2.8900505058264775E12,2.787868117631329E12,2.710862889681462E12,2.612656839102004E12,2.6867304570638086E12,3.753266239108059E12,4.639614022608166E12,5.094084472960005E12,5.202884439938858E12,6.505695339260155E12,6.727631751634049E12,7.389295673878143E12,6.750807644414015E12,7.157908667157895E12,8.298352822403698E12,8.433614719069702E12,7.735885029565067E12,7.970103042535264E12,7.936107808460764E12,7.288481048952246E12,7.407615944962443E12,8.100430284893673E12,9.95686072357765E12,1.1449101966447193E13,1.195434937561197E13,1.2768357074578387E13,1.4789471689508004E13,1.636445523616671E13,1.4844813523139973E13,1.4641773544950594E13,1.5874713437636057E13,1.4731876146120652E13,1.5398507628838623E13,1.576359644222257E13,1.365625262070334E13,1.3988147697216623E13,1.4871313684625824E13,1.6092403309151479E13,1.5809073096211445E13,1.550405546410743E13,1.7495226733585227E13,1.7023612496380377E13,1.865913307207481E13,1.949711558844358E13
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRI,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Puerto Rico,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.6919E9,1.8651E9,2.0944E9,2.3336E9,2.5705E9,2.8815E9,3.1705E9,3.5327E9,3.9417E9,4.4607E9,5.0347E9,5.6468E9,6.3289E9,7.0024E9,7.6848E9,8.198299999999999E9,8.9686E9,9.9109E9,1.1165E10,1.275E10,1.44361E10,1.59557E10,1.67642E10,1.72766E10,1.91626E10,2.02892E10,2.20093E10,2.40258E10,2.63858E10,2.81612E10,3.0603919E10,3.2287031E10,3.463043E10,3.6922456E10,3.969063E10,4.2647331E10,4.5340835E10,4.8187039E10,5.40864E10,5.7841E10,6.17018E10,6.92084E10,7.16235E10,7.48274E10,8.0322313E10,8.39145213E10,8.72761644E10,8.95241316E10,9.36393E10,9.63856E10,9.83813E10,1.003517E11,1.015648E11,1.0245E11,1.024458E11,1.033755E11,1.043367E11,1.034455E11,1.009581E11,1.051264E11,1.031309E11,1.064266E11,1.138437E11,1.18478754280882E11,1.26029527033705E11
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Caribbean small states,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.1653030602868915E9,1.2720224691060176E9,1.356047349504342E9,1.4479887520005505E9,1.546223257527698E9,1.6584763109894195E9,1.7633040851667871E9,1.929997389277253E9,1.9805088857106674E9,2.15250780536929E9,2.268330542341617E9,2.4579681350937457E9,2.7344573446904945E9,3.1733891316513395E9,4.201310614828028E9,4.819825581339346E9,4.937767512993225E9,5.937525886222279E9,6.776416498508762E9,8.405785521391397E9,1.0876340879342733E10,1.1977463255158588E10,1.3292712867025143E10,1.318905171118138E10,1.3689070378954048E10,1.3794627075912338E10,1.1773697053120089E10,1.2334469174329554E10,1.274572741575921E10,1.2606272526709496E10,1.3573367099512728E10,1.3946896742211298E10,1.4242986936366987E10,1.381583334150922E10,1.4788599388744638E10,1.5732201525369375E10,1.6941993239808567E10,2.007493152030804E10,2.16438046650628E10,2.3393912390052345E10,2.5625542926445583E10,2.650466112615912E10,2.7742046925443516E10,3.0589389405896805E10,3.359781709234977E10,3.822429395872809E10,4.4325879983222176E10,4.97392229931148E10,5.7296315261930466E10,4.791351537911542E10,5.3047626322027245E10,5.682815070609889E10,6.042716382508407E10,6.206494975248861E10,6.407504397310365E10,6.254515367202847E10,5.807316834951058E10,5.9690101434348785E10,6.125208121986725E10,6.218545848270623E10,5.3320869430705894E10,6.268714926544706E10,7.850643071073091E10,7.953467345294402E10,9.034459340704872E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Argentina,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.5865474315405554E10,2.013222037490928E10,1.8337691145368755E10,1.827212366447152E10,2.560524938175971E10,2.834470596663891E10,2.863047472790226E10,2.425666755325692E10,2.6436857247498184E10,3.125628454361548E10,3.158421036554465E10,3.3293199095488117E10,3.473300053628621E10,5.254400011690373E10,7.243677734245541E10,5.24386479219226E10,5.116949989217222E10,5.678100010108483E10,8.904945308832817E10,6.92523289516441E10,7.69619237410701E10,7.86768423665529E10,8.430748683672401E10,1.0397910677791101E11,1.1691505210703087E11,8.815089172810643E10,1.0587237261385706E11,1.0881088530125256E11,1.2689023504909248E11,7.662972876012296E10,1.4135265430516275E11,1.8971998426848453E11,2.2877891730816986E11,2.36741715015015E11,2.5744E11,2.5803175E11,2.7214975E11,2.92859E11,2.9894825E11,2.83523E11,2.8420375E11,2.6869675E11,9.77240042518602E10,1.2758697349217664E11,1.6465793045278662E11,1.9873709501228165E11,2.325572608173077E11,2.87530508430568E11,3.6155803711041925E11,3.329764845776189E11,4.236274220924897E11,5.3015812201044244E11,5.45982375701128E11,5.520251402522463E11,5.263196737316383E11,5.947492854132124E11,5.575323206629546E11,6.43628393281364E11,5.248198923601758E11,4.4775468361522455E11,3.857405084369652E11,4.865640854800355E11,6.339937563010798E11,6.494616879591744E11,6.383654553400404E11
